东方卫视高清1,rtp://239.0.1.82:8032
中国教育-1标清1,rtp://239.0.1.43:4120
云南卫视-标清1,rtp://239.0.1.23:8108
兵团卫视标清1,rtp://239.0.1.38:4120
内蒙古卫视标清1,rtp://239.0.1.31:8176
北京卫视标清1,rtp://239.0.1.12:8240
北京卫视高清1,rtp://239.0.1.83:8024
卡酷动画标清1,rtp://239.0.1.40:9248
厦门卫视标清1,rtp://239.0.1.46:4120
吉林卫视标清1,rtp://239.0.1.28:8200
四川卫视-标清1,rtp://239.0.1.21:8288
四川卫视高清1,rtp://239.0.1.87:5095
天津卫视标清1,rtp://239.0.1.13:8144
天津卫视高清1,rtp://239.0.1.89:1234
宁夏卫视标清1,rtp://239.0.1.34:8124
安徽卫视标清1,rtp://239.0.1.11:8272
安徽卫视高清1,rtp://239.0.1.81:8064
山东卫视标清1,rtp://239.0.1.14:8148
山东卫视高清1,rtp://239.0.1.90:8052
山东教育标清1,rtp://239.0.1.44:5092
山西卫视标清1,rtp://239.0.1.30:8172
岭南戏曲标清1,rtp://239.0.1.59:5073
广东体育标清1,rtp://239.0.1.49:5004
广东体育高清1,rtp://239.0.1.95:5057
广东公共标清1,rtp://239.0.1.48:5005
广东南方购物标清1,rtp://239.0.1.57:5087
广东卫视标清,rtp://239.0.1.5:5002
广东卫视高清,rtp://239.0.1.1:5001
广东嘉佳卡通标清1,rtp://239.0.1.56:5007
广东国际标清1,rtp://239.0.1.50:5100
广东新闻标清1,rtp://239.0.1.47:5006
广东珠江标清,rtp://239.0.1.6:5003
广西卫视标清1,rtp://239.0.1.27:8300
房产频道标清1,rtp://239.0.1.60:5072
新疆卫视标清1,rtp://239.0.1.36:8160
旅游卫视标清1,rtp://239.0.1.33:8304
江苏卫视高清1,rtp://239.0.1.80:8028
江西卫视标清1,rtp://239.0.1.15:8280
河北卫视-标清1,rtp://239.0.1.25:8292
河南卫视-标清1,rtp://239.0.1.22:8128
浙江卫视标清1,rtp://239.0.1.8:8284
浙江卫视高清1,rtp://239.0.1.79:1234
深圳卫视标清1,rtp://239.0.1.16:9244
深圳卫视高清1,rtp://239.0.1.84:8020
湖北卫视-标清1,rtp://239.0.1.17:8136
湖北卫视高清1,rtp://239.0.1.88:1234
湖南卫视标清1,rtp://239.0.1.7:8064
湖南卫视高清1,rtp://239.0.1.78:8012
炫动卡通标清1,rtp://239.0.1.42:5090
现代教育标清1,rtp://239.0.1.61:5103
甘肃卫视标清1,rtp://239.0.1.37:8188
移动频道标清1,rtp://239.0.1.63:5101
西藏卫视标清1,rtp://239.0.1.35:8164
财富天下标清1,rtp://239.0.1.45:9136
贵州卫视-标清1,rtp://239.0.1.20:8120
辽宁卫视-标清1,rtp://239.0.1.18:8116
辽宁卫视高清1,rtp://239.0.1.85:8056
重庆卫视-标清1,rtp://239.0.1.24:8296
重庆卫视高清1,rtp://239.0.1.91:5097
金鹰卡通标清1,rtp://239.0.1.41:9252
金鹰纪实高清1,rtp://239.0.1.92:5094
陕西卫视标清1,rtp://239.0.1.29:8140
青海卫视标清1,rtp://239.0.1.32:8184
黑龙江卫视-标清1,rtp://239.0.1.19:8196
黑龙江卫视高清1,rtp://239.0.1.86:8016
CCTV-3综艺标清,rtp://239.0.1.103:5052
CCTV-6电影标清,rtp://239.0.1.105:5054
CCTV-8电视剧,rtp://239.0.1.106:5055
熊猫频道,rtp://239.0.1.173:5178
极K精选-测试,rtp://239.0.10.206:5206
CCTV-4高清,rtp://239.0.1.180:6040
广西卫视高清,rtp://239.0.1.181:6041
CCTV-5体育标清,rtp://239.0.1.104:5053
精选频道3,rtp://239.0.1.202:5108
精选频道4,rtp://239.0.1.203:5107
广东综艺宽色域AVS2,rtp://239.0.1.138:5177
广东珠江高清,rtp://239.0.1.133:5172
广东珠江超清,rtp://239.0.1.134:5173
CCTV-17农业,rtp://239.0.1.192:9264
CETV2,rtp://239.0.1.210:4120
CETV4,rtp://239.0.1.211:4121
河源公共高清,rtp://239.0.1.236:5225
河源公共,rtp://239.0.1.237:5226
游戏竞技,rtp://239.0.1.239:5120
VSPN电竞,rtp://239.0.1.182:5150
IPTV3加,rtp://238.123.45.101:9004
IPTV5加,rtp://238.123.45.102:9008
IPTV6加,rtp://238.123.45.104:9016
IPTV8加,rtp://238.123.45.19:8072
IPTV法治,rtp://238.123.45.203:1234
IPTV谍战剧场,rtp://238.123.45.200:1234
IPTV野外,rtp://238.123.45.202:1234
少儿动画,rtp://238.123.45.100:9000
收视指南,rtp://238.123.45.4:8012
热播剧场,rtp://238.123.45.105:9020
经典电影,rtp://238.123.45.106:9024
魅力时尚,rtp://238.123.45.103:9012
IPTV相声小品,rtp://238.123.45.201:1234
贵州卫视高清,rtp://239.0.10.75:5075
国学,rtp://239.0.1.163:6024
文物宝库,rtp://239.0.1.164:6025
梨园,rtp://239.0.1.148:6009
武术世界,rtp://239.0.1.154:6015
汽摩,rtp://239.0.1.147:6008
环球奇观,rtp://239.0.1.161:6022
老故事,rtp://239.0.1.158:6019
靓妆,rtp://239.0.1.150:6011
广东影视4K超高清频道,rtp://239.0.1.169:6030
CCTV-3高清测试,rtp://239.0.1.177:6037
CCTV-5高清测试,rtp://239.0.1.175:6035
CCTV-6高清测试,rtp://239.0.1.176:6036
CCTV-8高清测试,rtp://239.0.1.174:6034
